Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2017/1/31,13132,NY,Syracuse,Oswego,Schroeppel,12542,1304,-0.025411061,-0.051636364,-0.040470935,1145
2017/1/31,13317,NY,Amsterdam,Montgomery,Town of Canajoharie,12543,1268,-0.014763015,-0.03500761,-0.069016153,1160
2017/1/31,15026,PA,Pittsburgh,Beaver,Hanover Township,12544,1255,-0.003177125,-0.030139104,-0.114950635,1090
2017/1/31,2838,RI,Providence,Providence,Manville,12545,1420,-0.00070373,0.001410437,0.051851852,921
2017/1/31,44430,OH,Youngstown,Trumbull,Leavittsburg,12546,687,0.029985007,0.060185185,0.235611511,1325
2017/1/31,64150,MO,Kansas City,Platte,Riverside,12547,1363,-0.006559767,-0.023638968,-0.000733138,563
2017/1/31,17970,PA,Pottsville,Schuylkill,Saint Clair,12548,714,-0.009708738,-0.050531915,0.117370892,1484
2017/1/31,14416,NY,Batavia,Genesee,Town of Bergen,12549,1467,-0.010121457,-0.018072289,0.023726448,1050
2017/1/31,44624,OH,New Philadelphia,Tuscarawas,Dundee,12550,1298,-0.003837299,-0.008403361,-0.036377134,673
2017/1/31,30547,GA,,Banks,Homer,12551,1132,-0.003521127,0.002657219,-0.007017544,694
2017/1/31,39827,GA,,Grady,Cairo,12552,1092,0.006451613,0.016759777,-0.006369427,723
2017/1/31,29178,SC,Newberry,Newberry,Whitmire,12553,807,0.00498132,0.013819095,0.012547051,1524
2017/1/31,3225,NH,Laconia,Belknap,Barnstead,12554,1254,-0.024124514,-0.082662765,-0.022603274,2196
2017/1/31,55779,MN,Duluth,Saint Louis,Saginaw,12555,1339,0.016704632,0.02605364,0.012093726,1958
2017/1/31,2831,RI,Providence,Providence,Scituate,12556,1783,-0.007790762,-0.027277687,0.064477612,1511
2017/1/31,53125,WI,Whitewater,Walworth,Fontana,12557,1747,0.01628854,0.064594759,-0.003990878,2799
2017/1/31,17048,PA,Harrisburg,Dauphin,Lykens Township,12558,1015,0.012974052,0.045314109,0.09375,1163
2017/1/31,24149,VA,Blacksburg,Montgomery,Riner,12559,1230,-0.010458568,-0.001623377,-0.055299539,1184
2017/1/31,35006,AL,Birmingham,Jefferson,North Johns,12560,789,0,0.002541296,-0.043636364,1466
2017/1/31,7737,NJ,New York,Monmouth,Middletown,12561,2201,0.002733485,0.02181987,0.018981481,1539
2017/1/31,7852,NJ,New York,Morris,Roxbury Township,12562,2278,0.014247551,0.032638259,0.044954128,1420
2017/1/31,18446,PA,Scranton,Wyoming,Nicholson Township,12563,1181,0.007679181,0.026956522,0.007679181,864
2017/1/31,12449,NY,Kingston,Ulster,Lake Katrine,12564,1467,-0.004748982,-0.00407332,0.047109208,812
2017/1/31,74966,OK,Fort Smith,LeFlore,Wister,12565,813,-0.002453988,0.006188119,-0.039007092,1021
2017/1/31,95365,CA,Merced,Merced,Planada,12566,935,0.006458558,0.014099783,0.08974359,932
2017/1/31,30511,GA,,Banks,Baldwin,12567,1061,-0.00094162,0.01240458,0.047384008,934
2017/1/31,49012,MI,Kalamazoo,Kalamazoo,Augusta,12568,1401,-0.005677786,0,0.086046512,2171
2017/1/31,8089,NJ,Philadelphia,Camden,Chesilhurst,12569,1510,0.014784946,0.022342586,-0.055068836,1380
2017/1/31,13783,NY,,Delaware,Town of Hancock,12570,1355,0.000738552,-0.013828239,-0.033523538,1290
2017/1/31,95655,CA,Sacramento,Sacramento,Mather Air Force Base,12571,1767,0.007411631,0.013769363,0.038190364,1300
2017/1/31,28453,NC,,Duplin,Magnolia,12572,802,0.001248439,0.007537688,0.037516171,706
2017/1/31,32058,FL,,Bradford,Lawtey,12573,1052,-0.005671078,-0.01682243,-0.01774043,668
2017/1/31,74872,OK,,Garvin,Stratford,12574,901,-0.018518519,-0.034297964,-0.038420491,1358
2017/1/31,49254,MI,Jackson,Jackson,Michigan Center,12575,840,0.008403361,0.010830325,0.009615385,1698
2017/1/31,83837,ID,,Shoshone,Kellogg,12576,793,-0.00875,-0.017348203,-0.016129032,1858
2017/1/31,23603,VA,Virginia Beach,Newport News City,Newport News,12577,1209,-0.003297609,0.002487562,0.000827815,880
2017/1/31,43943,OH,Weirton,Jefferson,Rayland,12578,744,-0.008,-0.002680965,0.047887324,1244
2017/1/31,16950,PA,,Tioga,Westfield Township,12579,999,-0.002994012,-0.009910803,-0.020588235,722
2017/1/31,75432,TX,,Delta,Cooper,12580,1136,-0.001757469,0,0.025270758,1250
2017/1/31,49945,MI,Houghton,Houghton,Lake Linden,12581,926,-0.00856531,-0.023206751,-0.019067797,1719
2017/1/31,55721,MN,,Itasca,Cohasset,12582,1331,-0.010408922,-0.01988218,-0.005974608,1780
2017/1/31,35776,AL,Scottsboro,Jackson,Woodville,12583,869,-0.005720824,-0.005720824,-0.056460369,760
2017/1/31,21915,MD,Philadelphia,Cecil,Chesapeake City,12584,1386,0.002894356,-0.006451613,-0.002877698,1974
2017/1/31,93675,CA,Fresno,Fresno,Squaw Valley,12585,1319,0.007639419,0.019319938,0.048489666,754
2017/1/31,26385,WV,Clarksburg,Harrison,Lost Creek,12586,1011,-0.011730205,-0.024131274,-0.086720867,585
2017/1/31,75792,TX,Tyler,Smith,Winona,12587,985,-0.010050251,-0.012036108,-0.003036437,742
2017/1/31,99009,WA,Spokane,Spokane,Elk,12588,1299,0.010894942,0.019623234,0.033412888,686
2017/1/31,6259,CT,Worcester,Windham,Pomfret,12589,1557,0.005813953,-0.001282874,-0.036509901,1208
2017/1/31,18237,PA,Pottsville,Schuylkill,McAdoo,12590,748,-0.010582011,-0.057934509,0.059490085,1349
2017/1/31,54170,WI,Appleton,Outagamie,Bovina,12591,1177,0.013781223,0.033362599,0.072926162,1415
2017/1/31,38230,TN,Martin,Weakley,Greenfield,12592,800,-0.001248439,-0.017199017,-0.004975124,1421
2017/1/31,45302,OH,Sidney,Shelby,Anna,12593,1232,-0.011235955,-0.01754386,-0.01518785,1125
2017/1/31,49256,MI,Adrian,Lenawee,Morenci,12594,829,0.02853598,0.040150565,-0.01543943,1457
2017/1/31,97022,OR,Portland,Clackamas,Eagle Creek,12595,1839,-0.002711497,0.004918033,0.025083612,1213
2017/1/31,22427,VA,Richmond,Caroline,Bowling Green,12596,1251,-0.018053375,-0.026459144,-0.005564388,937
2017/1/31,28349,NC,,Duplin,Kenansville,12597,852,-0.001172333,0.003533569,0.031476998,877
2017/1/31,55043,MN,Minneapolis-St Paul,Washington,Lakeland,12598,1597,-0.006222775,0.000626566,0.019795658,1632
2017/1/31,56097,MN,,Faribault,Wells,12599,1111,-0.004480287,-0.004480287,-0.013321492,1506
2017/1/31,67062,KS,Wichita,Harvey,Hesston,12600,1143,-0.011245675,-0.027234043,-0.056930693,1137
2017/1/31,56055,MN,Mankato,Blue Earth,Lake Crystal,12601,1277,0.011084719,0.011084719,0.013492063,1651
2017/1/31,78593,TX,Brownsville,Cameron,Santa Rosa,12602,813,-0.002453988,-0.007326007,-0.041273585,1519
2017/1/31,20004,DC,Washington,District of Columbia,Washington,12603,2448,0.001636661,0.014504766,0.005751849,1298
2017/1/31,24421,VA,Staunton,Augusta,Churchville,12604,1167,0.020104895,0.055153707,-0.04812398,1449
2017/1/31,1770,MA,Boston,Middlesex,Sherborn,12605,3424,0.00765156,0.044539353,0.045815516,1454
2017/1/31,13803,NY,Cortland,Cortland,Town of Marathon,12606,1329,-0.013363029,-0.024944974,-0.021354934,885
2017/1/31,95004,CA,Salinas,Monterey,Aromas,12607,2563,-0.001169135,0.001563111,0.106171774,670
2017/1/31,7702,NJ,New York,Monmouth,Shrewsbury,12608,2703,0.006329114,0.027756654,0.023863636,1541
2017/1/31,38057,TN,Memphis,Fayette,Moscow,12609,1089,0.016806723,0.025423729,0.008333333,1877
2017/1/31,68462,NE,Lincoln,Lancaster,Waverly,12610,1307,-0.000764526,-0.001527884,0.000765697,1236
2017/1/31,44609,OH,Youngstown,Mahoning,Beloit,12611,917,-0.004343105,0.00880088,-0.02238806,1151
2017/1/31,5068,VT,Claremont,Windsor,Royalton,12612,1439,0.00069541,-0.012354152,0.00348675,751
2017/1/31,22656,VA,Winchester,Frederick,Stephenson,12613,1659,-0.001204094,-0.005395683,0.009124088,1093
2017/1/31,36320,AL,Dothan,Houston,Cottonwood,12614,792,0.020618557,0.039370079,0.029908973,658
2017/1/31,3782,NH,Claremont,Sullivan,Sunapee,12615,1572,0.00511509,0.029469548,-0.049576784,2563
2017/1/31,38449,TN,,Giles,Ardmore,12616,1043,-0.001913876,-0.008555133,0.037810945,1342
2017/1/31,45760,OH,,Meigs,Middleport,12617,812,-0.007334963,-0.01216545,-0.036773428,657
2017/1/31,16625,PA,Altoona,Blair,Greenfield Township,12618,925,-0.005376344,-0.058044807,0.092089728,660
2017/1/31,62640,IL,St. Louis,Macoupin,Girard,12619,1060,-0.004694836,-0.014869888,-0.056099733,1439
2017/1/31,99166,WA,,Ferry,Republic,12620,1127,-0.002654867,-0.008795075,0.01440144,1065
2017/1/31,16345,PA,Warren,Warren,Pine Grove Township,12621,1108,-0.008057296,-0.024647887,0.008189263,1141
2017/1/31,92823,CA,Los Angeles-Long Beach-Anaheim,Orange,Brea,12622,3179,0.005694401,0.014358647,0.057903494,1224
2017/1/31,6751,CT,Torrington,Litchfield,Bethlehem,12623,1719,-0.015463918,-0.022740193,-0.00174216,1403
2017/1/31,10916,NY,New York,Orange,Hamptonburgh,12624,2318,-0.005577006,0.011343805,0.038530466,1560
2017/1/31,19555,PA,Reading,Berks,Perry,12625,1206,-0.001655629,0.006677796,0.012594458,1216
2017/1/31,60151,IL,Chicago,Kane,Maple Park,12626,1625,-0.007936508,-0.015151515,-0.035608309,1222
2017/1/31,71064,LA,Shreveport,Bossier,Plain Dealing,12627,957,-0.00931677,-0.028426396,-0.147818344,898
2017/1/31,13438,NY,Utica,Oneida,Town of Remsen,12628,1325,0.003787879,0.031128405,0.08874281,1151
2017/1/31,56514,MN,Fargo,Clay,Barnesville,12629,1279,0.009471192,0.038149351,-0.035444947,1904
2017/1/31,35118,AL,Birmingham,Jefferson,Sylvan Springs,12630,829,0.001207729,0.00241838,-0.021251476,1479
2017/1/31,18660,PA,Scranton,Luzerne,Mountain Top,12631,1110,-0.015957447,0,0.081871345,1237
2017/1/31,32180,FL,Daytona Beach,Volusia,Pierson,12632,1239,0,-0.011173184,0.027363184,877
2017/1/31,28726,NC,Asheville,Henderson,East Flat Rock,12633,1031,-0.011505273,-0.011505273,0.049898167,798
2017/1/31,97368,OR,Newport,Lincoln,Otis,12634,1159,0.007826087,-0.006003431,0.050770626,1403
2017/1/31,55382,MN,St. Cloud,Stearns,South Haven,12635,1363,-0.011602611,-0.032647268,0.035714286,1987
2017/1/31,28032,NC,Charlotte,Gaston,Cramerton,12636,1005,0.009036145,0.022380468,0.104395604,1376
2017/1/31,17846,PA,Bloomsburg,Columbia,Greenwood Township,12637,1142,-0.001748252,0.001754386,-0.011255411,982
2017/1/31,12525,NY,Kingston,Ulster,Gardiner,12638,1680,0.00779844,-0.002967359,-0.004149378,1055
2017/1/31,72024,AR,Little Rock,Lonoke,Carlisle,12639,910,0.007751938,0.014492754,-0.007633588,1180
2017/1/31,17364,PA,York,York,Jackson Township,12640,1294,0.00622084,0.017295597,-0.010703364,876
2017/1/31,54023,WI,Minneapolis-St Paul,Saint Croix,Roberts,12641,1517,-0.005897772,-0.002629849,0.0440468,1420
2017/1/31,8829,NJ,New York,Hunterdon,High Bridge,12642,1966,0.013402062,0.047974414,0.066160521,1445
2017/1/31,5777,VT,Rutland,Rutland,Town of West Rutland,12643,1417,0.007107321,0.01795977,0.029048656,1829
2017/1/31,23124,VA,Richmond,New Kent,New Kent,12644,1447,-0.000690608,-0.012286689,-0.026244953,1361
2017/1/31,28088,NC,Charlotte,Rowan,Landis,12645,873,0.015116279,0.023446659,-0.012443439,1041
2017/1/31,16875,PA,State College,Centre,Gregg Township,12646,1368,-0.012274368,-0.014409222,-0.084949833,843
2017/1/31,67025,KS,Wichita,Sedgwick,Cheney,12647,1036,-0.016144349,-0.052150046,-0.146622735,1180
2017/1/31,50674,IA,Waterloo,Bremer,Sumner,12648,941,-0.022845275,-0.041751527,-0.029896907,1452
2017/1/31,17252,PA,Chambersburg,Franklin,St Thomas Township,12649,1124,-0.011433597,-0.014035088,0.106299213,963
2017/1/31,95570,CA,Eureka,Humboldt,Trinidad,12650,1654,0.068475452,0.162333099,0.211721612,659
2017/1/31,17028,PA,Harrisburg,Dauphin,East Hanover Township,12651,1353,0.007446016,-0.004415011,0.008948546,785
2017/1/31,79553,TX,Abilene,Jones,Stamford,12652,968,-0.01525941,-0.055609756,-0.139555556,1421
2017/1/31,37342,TN,Tullahoma,Coffee,Hillsboro,12653,1083,0,-0.004595588,0.018814675,1195
2017/1/31,29374,SC,Spartanburg,Spartanburg,Pauline,12654,1189,0.013640239,0.03301477,0.049426302,979
2017/1/31,80642,CO,Greeley,Weld,Hudson,12655,1710,-0.006391633,-0.016110472,0.085025381,1070
2017/1/31,8554,NJ,Philadelphia,Burlington,Florence-Roebling,12656,1554,-0.008296107,0.000643915,0.017015707,1442
2017/1/31,65740,MO,Branson,Taney,Merriam Woods Village,12657,658,0.00304878,-0.020833333,-0.113207547,1013
2017/1/31,73572,OK,Lawton,Cotton,Walters,12658,739,-0.002699055,-0.004043127,-0.129564193,1582
2017/1/31,60421,IL,Chicago,Will,Elwood,12659,1593,-0.004996877,-0.012399256,0.002517306,1687
2017/1/31,28763,NC,,Macon,Otto,12660,951,-0.002098636,-0.002098636,0.038209607,2167
2017/1/31,50124,IA,Ames,Story,Huxley,12661,1283,0.018253968,0.043938161,0.009441385,1552
2017/1/31,13131,NY,Syracuse,Oswego,Town of Parish,12662,1275,-0.019230769,-0.042792793,-0.048507463,956
2017/1/31,66040,KS,Kansas City,Linn,Linn Valley,12663,891,-0.015469613,-0.025164114,-0.029411765,1438
2017/1/31,20119,VA,Washington,Fauquier,Catlett,12664,1721,0.027462687,0.043662826,-0.006924409,1272
2017/1/31,13743,NY,Binghamton,Tioga,Town of Candor,12665,1346,-0.01174743,-0.018234865,-0.035816619,993
2017/1/31,77050,TX,Houston,Harris,Houston,12666,1237,0.004058442,0.015599343,0.043881857,1021
2017/1/31,18709,PA,Scranton,Luzerne,Luzerne,12667,829,-0.004801921,-0.017772512,0.038847118,1070
2017/1/31,4222,ME,Lewiston,Androscoggin,Durham,12668,1507,0.001328904,0.010053619,0.155674847,1669
2017/1/31,47944,IN,Lafayette-West Lafayette,Benton,Fowler,12669,848,-0.001177856,-0.011655012,0.029126214,1241
2017/1/31,73104,OK,Oklahoma City,Oklahoma,Oklahoma City,12670,1076,0.008434864,0.017975402,0.020872865,698
2017/1/31,75144,TX,Corsicana,Navarro,Kerens,12671,1145,-0.018010292,-0.028837998,0.083254494,1132
2017/1/31,1506,MA,Worcester,Worcester,Brookfield,12672,1519,-0.002626395,0.002640264,0.042553191,1103
2017/1/31,53560,WI,Madison,Dane,Town of Mazomanie,12673,1529,-0.007787151,-0.005851756,0.028936743,1429
2017/1/31,55705,MN,Duluth,Saint Louis,Aurora,12674,705,-0.005641749,-0.052419355,-0.113207547,2054
2017/1/31,81132,CO,,Rio Grande,Del Norte,12675,1121,0.002683363,0.024680073,0.101178782,1384
2017/1/31,15697,PA,Pittsburgh,Westmoreland,Youngwood,12676,859,0.007033998,0.033694344,-0.024971623,1191
2017/1/31,52175,IA,,Fayette,West Union,12677,760,-0.029374202,-0.061728395,-0.129438717,1440
2017/1/31,27229,NC,,Montgomery,Candor,12678,846,-0.005875441,-0.009367681,-0.011682243,534
2017/1/31,27503,NC,Durham,Durham,Bahama,12679,1614,-0.003703704,-0.006769231,-0.001237624,756
2017/1/31,23841,VA,Richmond,Dinwiddie,Dinwiddie,12680,1152,-0.012006861,-0.023728814,-0.027848101,1911
2017/1/31,12117,NY,Gloversville,Fulton,Town of Mayfield,12681,1470,-0.003389831,-0.016722408,0.035940803,1194
2017/1/31,7423,NJ,New York,Bergen,Ho Ho Kus,12682,3443,0.003790087,0.027454491,-0.010063255,1462
2017/1/31,43910,OH,Weirton,Jefferson,Bloomingdale,12683,832,-0.016548463,-0.026900585,0.100529101,1019
2017/1/31,8802,NJ,New York,Hunterdon,Bethlehem Township,12684,2241,0.009914376,0.051618958,0.082608696,1461
2017/1/31,24136,VA,Blacksburg,Giles,Pembroke,12685,1028,-0.004840271,-0.008678881,-0.032015066,944
2017/1/31,97064,OR,Portland,Columbia,Vernonia,12686,1297,-0.000770416,0.036770584,0.094514768,902
2017/1/31,45846,OH,Celina,Mercer,Fort Recovery,12687,1198,-0.001666667,0.005877414,-0.048451152,880
2017/1/31,46787,IN,Fort Wayne,Whitley,South Whitley,12688,927,-0.003225806,0.001079914,0.009803922,1214
2017/1/31,98039,WA,Seattle,King,Medina,12689,8396,-0.015247478,-0.028015744,0.028921569,1231
2017/1/31,6231,CT,Hartford,Tolland,Hebron,12690,1743,0.004032258,-0.015254237,-0.046498906,1540
2017/1/31,10987,NY,New York,Orange,Tuxedo,12691,2851,-0.009725599,-0.01315334,-0.046488294,1345
2017/1/31,54538,WI,,Vilas,Lac du Flambeau,12692,1401,-0.004264392,-0.027083333,-0.078895464,664
2017/1/31,17509,PA,Lancaster,Lancaster,Sadsbury Township,12693,1105,0,-0.000904159,0,988
2017/1/31,45771,OH,,Meigs,Racine,12694,894,-0.006666667,-0.006666667,-0.032467532,437
2017/1/31,95562,CA,Eureka,Humboldt,Rio Dell,12695,1269,0.024213075,0.08,-0.03129771,998
2017/1/31,63382,MO,Mexico,Audrain,Vandalia,12696,808,0.004975124,0.013801757,0.046632124,1169
2017/1/31,56057,MN,Minneapolis-St Paul,Le Sueur,Le Center,12697,1283,-0.000778816,0.000780031,-0.000778816,1171
2017/1/31,83254,ID,,Bear Lake,Montpelier,12698,1051,0.013500482,0.060544904,0.217844728,1149
2017/1/31,4538,ME,,Lincoln,Boothbay Harbor,12699,1508,-0.008547009,-0.007894737,-0.021414666,1893
2017/1/31,54177,WI,Marinette,Marinette,Wausaukee,12700,986,0.009211873,0.018595041,0.057939914,1187
2017/1/31,4357,ME,Portland,Sagadahoc,Town of Richmond,12701,1206,-0.004950495,-0.0008285,0.03875969,1238
2017/1/31,27207,NC,Durham,Chatham,Bear Creek,12702,1202,0.013490725,0.035314384,0.100732601,962
2017/1/31,97127,OR,Portland,Yamhill,Lafayette,12703,1445,0.012613875,0.047101449,0.078358209,1035
2017/1/31,30178,GA,Atlanta,Bartow,Taylorsville,12704,1078,0.000928505,0.003724395,-0.002775208,1551
2017/1/31,16651,PA,DuBois,Clearfield,Woodward Township,12705,946,-0.014583333,-0.031729785,-0.012526096,1429
2017/1/31,32087,FL,Jacksonville,Baker,Sanderson,12706,1002,0,-0.006937562,0.055848261,475
2017/1/31,38847,MS,Tupelo,Itawamba,Golden,12707,952,-0.012448133,-0.058358061,-0.044176707,915
2017/1/31,31626,GA,Thomasville,Thomas,Boston,12708,950,0.005291005,-0.001051525,0.008492569,792
2017/1/31,19022,PA,Philadelphia,Delaware,Eddystone,12709,1183,0,-0.000844595,0.052491103,1173
2017/1/31,77485,TX,Houston,Austin,Wallis,12710,1486,-0.011968085,-0.03002611,-0.056507937,1266
2017/1/31,43324,OH,Bellefontaine,Logan,Huntsville,12711,1211,-0.006562756,-0.017045455,-0.030424339,1202
2017/1/31,39041,MS,Jackson,Hinds,Bolton,12712,927,0.013114754,-0.00855615,0.045095829,1045
2017/1/31,43532,OH,,Henry,Liberty Center,12713,1103,-0.008984726,-0.025618375,-0.038360942,1058
2017/1/31,2668,MA,Cape Cod,Barnstable,Barnstable,12714,2227,-0.005359536,-0.004470273,0.099753086,1383
2017/1/31,29429,SC,Charleston,Charleston,Awendaw,12715,2180,-0.013128112,-0.025480554,0.048076923,1004
2017/1/31,93453,CA,San Luis Obispo,San Luis Obispo,Atascadero,12716,2056,0.010816126,0.026973027,0.001461276,770
2017/1/31,28135,NC,,Anson,Polkton,12717,855,-0.002333722,0.004700353,0.030120482,1075
2017/1/31,55767,MN,Duluth,Carlton,Moose Lake,12718,1271,-0.010124611,-0.014728682,0.001576044,1315
2017/1/31,48006,MI,Detroit,Saint Clair,Avoca,12719,1205,0.017736486,0.040587219,0.186023622,1440
2017/1/31,70542,LA,Lafayette,Vermilion,Gueydan,12720,998,-0.015779093,-0.047709924,-0.184640523,1156
2017/1/31,36351,AL,Enterprise,Coffee,New Brockton,12721,859,-0.004634994,-0.010368664,-0.020524515,1338
2017/1/31,74547,OK,McAlester,Pittsburg,Hartshorne,12722,759,-0.006544503,-0.018111255,-0.006544503,1097
2017/1/31,45843,OH,,Hardin,Forest,12723,913,0,0.005506608,0.014444444,1062
2017/1/31,73438,OK,Ardmore,Carter,Healdton,12724,718,0.0013947,-0.008287293,-0.066319896,2297
2017/1/31,6092,CT,Hartford,Hartford,Simsbury,12725,2280,-0.0176648,-0.029787234,-0.054334301,1449
2017/1/31,14821,NY,Corning,Steuben,Campbell,12726,1349,-0.000740741,0.002228826,0.026636225,848
2017/1/31,66612,KS,Topeka,Shawnee,Topeka,12727,592,0.003389831,0.015437393,0.003389831,579
2017/1/31,13491,NY,Oneonta,Otsego,Plainfield,12728,1373,-0.004350979,0.0331076,-0.028995757,1025
2017/1/31,13080,NY,Syracuse,Onondaga,Town of Elbridge,12729,1307,0,0.006158584,-0.038970588,1091
2017/1/31,7857,NJ,New York,Morris,Netcong,12730,2111,0.026750973,0.064548664,0.04816286,879
2017/1/31,2670,MA,Cape Cod,Barnstable,Dennis,12731,1818,-0.008183306,-0.00547046,0.075103489,2036
2017/1/31,15014,PA,Pittsburgh,Allegheny,Brackenridge,12732,827,-0.013126492,-0.029342723,-0.039488966,1293
2017/1/31,27937,NC,Virginia Beach,Gates,Gates,12733,1157,-0.006866953,-0.017826825,0.021182701,682
2017/1/31,11732,NY,New York,Nassau,East Norwich,12734,3315,-0.00748503,-0.00837571,0.025680693,1084
2017/1/31,39897,GA,,Grady,Whigham,12735,1045,0.005774783,0.014563107,0.000957854,629
2017/1/31,31606,GA,Valdosta,Lowndes,Valdosta,12736,917,0.014380531,0.030337079,-0.004343105,781
2017/1/31,26033,WV,Wheeling,Marshall,Cameron,12737,731,-0.005442177,-0.002728513,-0.115012107,626
2017/1/31,56466,MN,,Morrison,Motley,12738,1161,-0.011073254,-0.020253165,-0.005993151,1734
2017/1/31,34773,FL,Orlando,Osceola,Saint Cloud,12739,1409,-0.00070922,0.004992867,-0.028945555,1016
2017/1/31,76470,TX,,Eastland,Ranger,12740,980,-0.003051882,-0.024875622,-0.068441065,585
2017/1/31,23696,VA,Virginia Beach,York,Seaford,12741,1672,-0.002981515,-0.005353956,0.001197605,1230
2017/1/31,76360,TX,Wichita Falls,Wichita,Electra,12742,631,-0.007861635,-0.026234568,0.021035599,1293
2017/1/31,45723,OH,Athens,Athens,Coolville,12743,1169,-0.012668919,-0.041803279,0.029955947,523
2017/1/31,80535,CO,Fort Collins,Larimer,Laporte,12744,1633,-0.01030303,-0.021569802,0.02446675,939
2017/1/31,27832,NC,Roanoke Rapids,Northampton,Gaston,12745,775,-0.006410256,-0.010217114,-0.058323208,481
2017/1/31,54968,WI,,Green Lake,Princeton,12746,922,0.012074643,0.007650273,-0.021231423,1202
2017/1/31,75453,TX,Dallas-Fort Worth,Hunt,Lone Oak,12747,1132,0.002657219,0.024434389,0.054986021,869
2017/1/31,6756,CT,Torrington,Litchfield,Goshen,12748,1950,0.006711409,0,0.018276762,1579
2017/1/31,41007,KY,Cincinnati,Campbell,Mentor,12749,1255,0.004,0.016194332,0.094158675,1314
2017/1/31,80951,CO,Colorado Springs,El Paso,Colorado Springs,12750,1439,0.002787456,0.016242938,0.058866814,1580
2017/1/31,4040,ME,Portland,Cumberland,Harrison,12751,1537,0.003919007,0.003263708,0.058539945,1998
2017/1/31,13116,NY,Syracuse,Onondaga,Minoa,12752,1424,-0.00280112,0.007072136,0.082066869,1227
2017/1/31,98392,WA,Bremerton,Kitsap,Suquamish,12753,1458,0.002061856,0.0125,0.032577904,1140
2017/1/31,72088,AR,,Van Buren,Fairfield Bay,12754,795,0.003787879,0.006329114,-0.001256281,1521
2017/1/31,73006,OK,Lawton,Comanche,Apache,12755,747,-0.001336898,-0.004,-0.06625,876
2017/1/31,49448,MI,Muskegon,Muskegon,Fruitport Township,12756,1208,0.004156276,0.021996616,-0.013877551,1251
2017/1/31,98546,WA,Shelton,Mason,Grapeview,12757,1263,0.026829268,0.044665012,0.077645051,1585
2017/1/31,46792,IN,Huntington,Huntington,Warren,12758,901,0.002224694,0.001111111,0.030892449,1247
2017/1/31,17980,PA,Pottsville,Schuylkill,Tower City,12759,805,-0.024242424,-0.061771562,0.036036036,1394
2017/1/31,54558,WI,,Vilas,Saint Germain,12760,1159,-0.014455782,-0.037375415,0.002595156,1050
2017/1/31,73463,OK,Ardmore,Carter,Wilson,12761,784,0.003841229,0.003841229,-0.032098765,1260
2017/1/31,16858,PA,DuBois,Clearfield,Morris Township,12762,1021,-0.007774538,-0.010658915,0.016932271,1348
2017/1/31,16925,PA,Sayre,Bradford,South Creek,12763,1143,0.009717314,0.048623853,0.088571429,1227
2017/1/31,96755,HI,Hilo,Hawaii,Kapaau,12764,1587,0.003795066,-0.00750469,-0.001258653,764
2017/1/31,5764,VT,Rutland,Rutland,Town of Poultney,12765,1477,0.006816633,0.009569378,-0.010053619,1093
2017/1/31,8836,NJ,New York,Somerset,Bridgewater,12766,2728,0.000366703,-0.03125,-0.090969677,1437
2017/1/31,44288,OH,Akron,Portage,Windham,12767,1009,0.006986028,-0.011753183,0.053235908,1044
2017/1/31,75778,TX,Athens,Henderson,Murchison,12768,1203,-0.008244023,-0.030620467,0.047909408,738
2017/1/31,29704,SC,Charlotte,York,Catawba,12769,1114,-0.013286094,-0.03214596,-0.080099092,1223
2017/1/31,16353,PA,,Forest,Tionesta Township,12770,961,-0.014358974,-0.027327935,-0.013347023,812
2017/1/31,44234,OH,Akron,Portage,Hiram,12771,1291,-0.033682635,-0.092761771,-0.100348432,975
2017/1/31,46157,IN,Indianapolis,Morgan,Monrovia,12772,1140,-0.001751313,-0.016393443,-0.011274935,1203
2017/1/31,37352,TN,Tullahoma,Moore,Lynchburg,12773,1093,0.006445672,0.012974977,0.102926337,1861
2017/1/31,49040,MI,Sturgis,Saint Joseph,Colon,12774,945,-0.001057082,0.006389776,-0.017671518,1464
2017/1/31,39335,MS,Meridian,Lauderdale,Lauderdale,12775,1088,0.004616805,-0.013599275,0.079365079,707
2017/1/31,40385,KY,Richmond,Madison,Waco,12776,878,-0.003405221,-0.00678733,0.004576659,865
2017/1/31,6018,CT,Torrington,Litchfield,Canaan,12777,1356,-0.011661808,-0.027259684,0.000738007,1044
2017/1/31,98557,WA,Aberdeen,Grays Harbor,McCleary,12778,1002,0.010080645,0.00804829,0.120805369,1205
2017/1/31,63048,MO,St. Louis,Jefferson,Herculaneum,12779,1162,0.009556907,0.009556907,0.000861326,1600
2017/1/31,30055,GA,Atlanta,Jasper,Mansfield,12780,1240,0.01141925,0.036789298,0.040268456,1122
2017/1/31,61434,IL,Davenport,Henry,Galva,12781,972,-0.003076923,-0.009174312,0.008298755,1181
2017/1/31,51510,IA,Omaha,Pottawattamie,Carter Lake,12782,991,-0.012948207,-0.024606299,0.067887931,1269
2017/1/31,31078,GA,Macon,Crawford,Roberta,12783,942,-0.003174603,-0.00422833,0.044345898,614
2017/1/31,53103,WI,Milwaukee,Waukesha,Vernon,12784,1810,-0.021621622,-0.06940874,0.034877073,1422
2017/1/31,27581,NC,Oxford,Granville,Stem,12785,1131,0.003549246,0.007123776,0.032876712,931
